PRVDR_CTGRY_SBTYP_CD,PRVDR_CTGRY_CD,FAC_NAME,PRVDR_NUM,STATE_CD,PGM_TRMNTN_CD,ZIP_CD,Year
1.0,1,DELTA MEMORIAL HOSPITAL ASSOCIATION,040053,AR,7,71639.0,
1.0,1,NEWPORT HOSPITAL AND CLINIC,040054,AR,1,72112.0,
1.0,1,SPARKS REGIONAL MEDICAL CENTER,040055,AR,0,72902.0,
1.0,1,MERCY HOSPITAL TURNER MEMORIAL,040058,AR,7,72949.0,
1.0,1,OZARK HEALTH,040060,AR,7,72031.0,
1.0,1,MERCY HOSPITAL FORT SMITH,040062,AR,0,72917.0,
1.0,1,ST MICHAEL HOSPITAL OF TEXARKANA,040063,AR,1,75502.0,
1.0,1,DEWITT CITY HOSPITAL,040064,AR,7,72042.0,
1.0,1,BAPTIST MED CTR ARKADELPHIA,040066,AR,7,71923.0,
1.0,1,MAGNOLIA HOSPITAL,040067,AR,0,71754.0,
1.0,1,LEE MEMORIAL HOSP,040068,AR,1,72360.0,
1.0,1,GREAT RIVER MEDICAL CENTER,040069,AR,0,72315.0,
1.0,1,BAPTIST MEMORIAL HOSPITAL OSCEOLA,040070,AR,7,72370.0,
1.0,1,JEFFERSON REGIONAL MEDICAL CENTER,040071,AR,0,71603.0,
1.0,1,BAPTIST HEALTH MEDICAL CENTER-STUTTGART,040072,AR,0,72160.0,
1.0,1,NORTH METRO MEDICAL CENTER,040074,AR,0,72076.0,
1.0,1,GRAVETTE MEDICAL CENTER,040075,AR,1,72736.0,
1.0,1,BAPTIST HEALTH MEDICAL CENTER-HOT SPRINGS COUNTY,040076,AR,0,72104.0,
1.0,1,BRADLEY COUNTY MEDICAL CENTER,040077,AR,7,71671.0,
1.0,1,NATIONAL PARK MEDICAL CENTER,040078,AR,0,71901.0,
1.0,1,UNITY HEALTH HARRIS MEDICAL CENTER,040080,AR,1,72112.0,
1.0,1,PIKE COUNTY HOSPITAL,040081,AR,1,71958.0,
1.0,1,HOWARD MEMORAL HOSPITAL,040082,AR,7,71852.0,
1.0,1,SALINE MEMORIAL HOSPITAL,040084,AR,0,72015.0,
1.0,1,HELENA REGIONAL MEDICAL CENTER,040085,AR,0,72342.0,
1.0,1,LAFAYETTE CO MEMORIAL HOSP,040087,AR,4,71845.0,
1.0,1,MEDICAL CENTER SOUTH ARKANSAS,040088,AR,0,71731.0,
1.0,1,DALLAS COUNTY HOSPITAL,040090,AR,7,71742.0,
1.0,1,MEDICAL PARK HOSPITAL,040091,AR,1,71801.0,
1.0,1,MCGEHEE DESHA COUNTY HOSPITAL,040093,AR,7,71654.0,
1.0,1,NEVADA COUNTY HOSPITAL,040095,AR,1,71857.0,
1.0,1,UNION MEDICAL CENTER,040098,AR,7,71730.0,
1.0,1,WHITE COUNTY MEDICAL CENTER - NORTH CAMPUS,040100,AR,1,72143.0,
1.0,1,CHICOT MEMORIAL HOSPITAL,040105,AR,7,71653.0,
1.0,1,BAPTIST HEALTH MED CEN HEBER SPRINGS,040106,AR,7,72543.0,
1.0,1,DE QUEEN REGIONAL MEDICAL CENTER,040107,AR,7,71832.0,
1.0,1,WOODRUFF COUNTY HOSPITAL,040108,AR,4,72101.0,
1.0,1,ST JOHNS HOSPITAL BERRYVILLE,040109,AR,7,72616.0,
1.0,1,CALHOUN COUNTY HOSPITAL,040113,AR,4,71744.0,
1.0,1,BAPTIST HEALTH MEDICAL CENTER-LITTLE ROCK,040114,AR,0,72205.0,
1.0,1,BULL SHOALS COMM HOSPITAL & CLINIC,040115,AR,5,72619.0,
1.0,1,COLUMBIA DOCTORS HOSPITAL,040116,AR,1,72205.0,
1.0,1,NEA BAPTIST MEMORIAL HOSPITAL,040118,AR,0,72401.0,
1.0,1,WHITE RIVER MEDICAL CENTER,040119,AR,0,72503.0,
1.0,1,CORNING COMMUNITY HOSP,040122,AR,1,72422.0,
1.0,1,BUFFALO ISLAND COMMUNITY HOSPITAL,040123,AR,1,72442.0,
1.0,1,NORTH LOGAN MERCY HOSPITAL,040124,AR,7,72855.0,
1.0,1,EASTERN OZARKS REG HEALTH SYSTEM,040126,AR,1,72529.0,
1.0,1,ENGLAND HOSPITAL,040127,AR,1,72046.0,
1.0,1,GURDON MUNICIPAL HOSPITAL,040128,AR,1,71743.0,
1.0,1,LEE MEMORIAL HOSPITAL,040130,AR,1,72360.0,
1.0,1,BUFFALO ISLAND COMMUNITY HOSPITAL,040131,AR,1,72442.0,
1.0,1,LEVI HOSPITAL,040132,AR,0,71901.0,
1.0,1,BULL SHOALS COMMUNITY HOSP & CL INC,040133,AR,1,72619.0,
1.0,1,"ARKANSAS HEART HOSPITAL, LLC",040134,AR,0,72211.0,
1.0,1,SELECT SPECIALITY HOSPITAL LITTLE ROCK,040135,AR,7,72205.0,
1.0,1,ADVANCE CARE HOSPITAL,040136,AR,1,71913.0,
1.0,1,ST VINCENT MEDICAL CENTER/NORTH,040137,AR,0,72120.0,
1.0,1,NW MEDICAL CTR - BENTONVILLE,040138,AR,1,72712.0,
1.0,1,SEMPERCARE HOSPITAL OF LITTLE,040139,AR,7,72205.0,
1.0,1,SELECT SPECIALTY HOSPITAL FORT SMITH,040140,AR,7,72917.0,
1.0,1,WILLOW CREEK WOMENS HOSPITAL,040141,AR,1,72741.0,
1.0,1,HEALTHPARK HOSPITAL,040142,AR,1,71913.0,
1.0,1,SELECT SPECIALITY HOSPITAL PINE BLUFF,040143,AR,1,71603.0,
1.0,1,ADVANCE CARE HOSPITAL OF FT SMITH,040144,AR,7,72903.0,
1.0,1,"SURGICAL HOSPITAL OF JONESBORO, LLC,THE",040145,AR,1,72401.0,
1.0,1,REGENCY HOSPITAL NW ARKANSAS,040146,AR,7,72703.0,
1.0,1,ARKANSAS SURGICAL HOSPITAL,040147,AR,0,72118.0,
1.0,1,ALLEGIANCE SPECIALTY HOSPITAL OF LR LLC,040148,AR,1,72209.0,
1.0,1,ADVANCED CARE HOSPITAL WHITE COUNTY,040149,AR,7,72143.0,
1.0,1,BAPTIST HEALTH EXTENDED CARE HOSPITAL-LR INC,040150,AR,7,72205.0,
1.0,1,OZARKS COMMUNITY HOSPITAL OF GRAVETTE,040151,AR,7,72736.0,
1.0,1,NORTHWEST HEALTH PHYSICIANS SPECIALTY HOSPITAL,040152,AR,0,72703.0,
1.0,1,WADLEY REGIONAL MEDICAL CENTER AT HOPE,040153,AR,0,71801.0,
1.0,1,BAPTIST HEALTH MEDICAL CENTER-CONWAY,040154,AR,0,72032.0,
1.0,1,ST ROSE HOSPITAL,050002,CA,0,94545.0,
1.0,1,PERALTA HOSPITAL,050004,CA,1,94609.0,
1.0,1,ST JOSEPH HOSPITAL,050006,CA,0,95501.0,
1.0,1,MILLS-PENINSULA MEDICAL CENTER,050007,CA,0,94010.0,
1.0,1,CALIFORNIA PACIFIC MEDICAL CTR-DAVIES CAMPUS HOSP,050008,CA,0,94117.0,
1.0,1,QUEEN OF THE VALLEY MEDICAL CENTER,050009,CA,0,94558.0,
1.0,1,ORANGE GROVE COMMUNITY HOSP,050010,CA,4,91766.0,
1.0,1,MEADOWBOOK HOSPITAL OF LOS ANGELES,050011,CA,1,90008.0,
1.0,1,ST HELENA HOSPITAL,050013,CA,0,94574.0,
1.0,1,SUTTER AMADOR HOSPITAL,050014,CA,0,95642.0,
1.0,1,NORTHERN INYO HOSPITAL,050015,CA,7,93514.0,
1.0,1,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",050016,CA,0,93420.0,
1.0,1,MERCY GENERAL HOSPITAL,050017,CA,0,95819.0,
1.0,1,PACIFIC ALLIANCE MEDICAL CENTER,050018,CA,0,90012.0,
1.0,1,AVENAL DISTRICT HOSPITAL,050019,CA,1,93204.0,
1.0,1,WOODRUFF COMMUNITY HOSPITAL INC,050021,CA,1,90808.0,
1.0,1,RIVERSIDE COMMUNITY HOSPITAL,050022,CA,0,92501.0,
1.0,1,PARADISE VALLEY HOSPITAL,050024,CA,0,91950.0,
1.0,1,UC SAN DIEGO HEALTH HILLCREST - HILLCREST MED CTR,050025,CA,0,92103.0,
1.0,1,GROSSMONT HOSPITAL,050026,CA,0,91942.0,
1.0,1,MAD RIVER COMMUNITY HOSPITAL,050028,CA,0,95521.0,
1.0,1,SAINT LUKE MEDICAL CENTER,050029,CA,1,91109.0,
1.0,1,OROVILLE HOSPITAL,050030,CA,0,95966.0,
1.0,1,WARRACK MEDICAL CENTER HOSPITAL,050032,CA,1,95405.0,
1.0,1,MT ZION HOSP & MED CTR OF THE UCSF,050033,CA,1,94115.0,
1.0,1,DOMINGUEZ MEDICAL CENTER,050034,CA,4,90805.0,
1.0,1,BAKERSFIELD MEMORIAL HOSPITAL,050036,CA,0,93301.0,
1.0,1,SANTA CLARA VALLEY MEDICAL CENTER,050038,CA,0,95128.0,
1.0,1,ENLOE MEDICAL CENTER,050039,CA,0,95926.0,
1.0,1,LAC/OLIVE VIEW-UCLA MEDICAL CENTER,050040,CA,0,91342.0,
1.0,1,VENCOR HOSPITAL - ONTARIO,050041,CA,7,91764.0,
1.0,1,ST ELIZABETH COMMUNITY HOSPITAL,050042,CA,0,96080.0,
1.0,1,ALTA BATES SUMMIT MEDICAL CENTER,050043,CA,0,94609.0,
1.0,1,EL CENTRO REGIONAL MEDICAL CENTER,050045,CA,0,92243.0,
1.0,1,OJAI VALLEY COMMUNITY HOSPITAL,050046,CA,7,93023.0,
1.0,1,CALIFORNIA PACIFIC MEDICAL CTR-PACIFIC CAMPUS HOSP,050047,CA,0,94115.0,
1.0,1,LINDA VISTA COMMUNITY HOSPITAL,050049,CA,4,90023.0,
1.0,1,ALTA HOSPITAL DISTRICT,050051,CA,1,93618.0,
1.0,1,CHANNEL ISLANDS COMMUNITY HOSPITAL,050052,CA,1,93030.0,
1.0,1,PROVIDENCE HOSPITAL,050053,CA,1,94623.0,
1.0,1,SAN GORGONIO MEMORIAL HOSPITAL,050054,CA,0,92220.0,
1.0,1,CALIFORNIA PACIFIC MEDICAL CTR - ST. LUKE'S CAMPUS,050055,CA,0,94110.0,
1.0,1,ANTELOPE VALLEY HOSPITAL,050056,CA,0,93534.0,
1.0,1,KAWEAH DELTA MEDICAL CENTER,050057,CA,0,93291.0,
1.0,1,GLENDALE MEM HOSPITAL & HLTH CENTER,050058,CA,0,91204.0,
1.0,1,COMMUNITY REGIONAL MEDICAL CENTER,050060,CA,0,93721.0,
1.0,1,ST FRANCIS MED CENTER OF SANTA BARBARA,050061,CA,1,93103.0,
1.0,1,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,050063,CA,0,90027.0,
1.0,1,WESTERN MEDICAL CENTER,050065,CA,1,92705.0,
1.0,1,BAY HARBOR HOSPITAL,050066,CA,1,90710.0,
1.0,1,OAK VALLEY HOSPITAL DISTRICT,050067,CA,0,95361.0,
1.0,1,LINDSAY HOSPITAL MEDICAL CENTER,050068,CA,1,93247.0,
1.0,1,ST JOSEPH HOSPITAL,050069,CA,0,92868.0,
1.0,1,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,050070,CA,0,94080.0,
1.0,1,KAISER FOUNDATION HOSPITAL-SANTA CLARA,050071,CA,0,95051.0,
1.0,1,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,050072,CA,0,94596.0,
1.0,1,KAISER FOUNDATION HOSPITAL AND REHAB CENTER,050073,CA,0,94589.0,
1.0,1,KAISER FOUNDATION HOSPITAL - RICHMOND CAMPUS,050074,CA,1,94804.0,
1.0,1,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND,050075,CA,0,94611.0,
1.0,1,KAISER FOUNDATION HOSPITAL - SAN FRANCISCO,050076,CA,0,94115.0,
1.0,1,SCRIPPS MERCY HOSPITAL,050077,CA,0,92103.0,
1.0,1,PROVIDENCE LITTLE CO OF MARY MED CTR SAN PEDRO,050078,CA,0,90732.0,
1.0,1,DOCTORS MEDICAL CENTER - SAN PABLO,050079,CA,1,94806.0,
1.0,1,THOMPSON MEMORIAL MEDICAL CENTER,050080,CA,5,91501.0,
1.0,1,SIERRA COMMUNITY HOSPITAL,050081,CA,1,93726.0,
1.0,1,ST JOHNS REGIONAL MEDICAL CENTER,050082,CA,0,93030.0,
1.0,1,ST JOSEPH'S MEDICAL CENTER OF STOCKTON,050084,CA,0,95204.0,
1.0,1,VENCOR HOSPITAL - LOS ANGELES,050086,CA,1,90056.0,
1.0,1,ALTA BATES - HERRICK HOSPITAL,050087,CA,4,94704.0,
1.0,1,SAN LUIS OBISPO GENERAL HOSPITAL,050088,CA,1,93401.0,
1.0,1,COMMUNITY HOSPITAL OF SAN BERNARDINO,050089,CA,0,92411.0,
1.0,1,SONOMA VALLEY HOSPITAL,050090,CA,0,95476.0,
1.0,1,COMMUNITY HOSPITAL OF HUNTINGTON PARK,050091,CA,0,90255.0,
1.0,1,GLENN GENERAL HOSPITAL,050092,CA,1,95988.0,
1.0,1,SAINT AGNES MEDICAL CENTER,050093,CA,0,93710.0,
1.0,1,LAUREL GROVE HOSPITAL,050095,CA,1,94546.0,
1.0,1,"WEST COVINA MEDICAL CENTER, INC",050096,CA,0,91790.0,
1.0,1,"GENERAL HOSPITAL,THE",050097,CA,1,95501.0,
1.0,1,VALLEY PARK MEDICAL CENTER,050098,CA,1,91307.0,
1.0,1,SAN ANTONIO REGIONAL HOSPITAL,050099,CA,0,91786.0,
1.0,1,SHARP MEMORIAL HOSPITAL,050100,CA,0,92123.0,
1.0,1,SUTTER SOLANO MEDICAL CENTER,050101,CA,0,94589.0,
1.0,1,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,050102,CA,0,92503.0,
1.0,1,WHITE MEMORIAL MEDICAL CENTER,050103,CA,0,90033.0,
1.0,1,SAINT FRANCIS MEDICAL CENTER,050104,CA,0,90262.0,
1.0,1,MARIAN REGIONAL MEDICAL CENTER,050107,CA,0,93454.0,
1.0,1,"SUTTER MEDICAL CENTER, SACRAMENTO",050108,CA,0,95816.0,
1.0,1,SUTTER MEMORIAL HOSPITAL,050109,CA,1,95819.0,
1.0,1,LOMPOC VALLEY MEDICAL CENTER,050110,CA,0,93436.0,
1.0,1,TEMPLE COMMUNITY HOSPITAL,050111,CA,1,90004.0,
1.0,1,SANTA MONICA - UCLA MED CTR & ORTHOPAEDIC HOSPITAL,050112,CA,0,90404.0,
1.0,1,SAN MATEO MEDICAL CENTER,050113,CA,0,94403.0,
1.0,1,SHERMAN OAKS HOSPITAL,050114,CA,1,91403.0,
1.0,1,PALOMAR HEALTH DOWNTOWN CAMPUS,050115,CA,0,92025.0,
1.0,1,NORTHRIDGE HOSPITAL MEDICAL CENTER,050116,CA,0,91325.0,
1.0,1,MERCY MED CTR MERCED DOMINICAN CAMPUS,050117,CA,1,95340.0,
1.0,1,DOCTORS HOSPITAL OF MANTECA,050118,CA,0,95336.0,
1.0,1,RIVERSIDE COMMUNITY HOSPITAL,050119,CA,1,92506.0,
1.0,1,ADVENTIST MEDICAL CENTER,050121,CA,0,93230.0,
1.0,1,DAMERON HOSPITAL,050122,CA,0,95203.0,
1.0,1,USC VERDUGO HILLS HOSPITAL,050124,CA,0,91209.0,
1.0,1,REGIONAL MEDICAL CENTER OF SAN JOSE,050125,CA,0,95116.0,
1.0,1,VALLEY PRESBYTERIAN HOSPITAL,050126,CA,0,91406.0,
1.0,1,WOODLAND MEMORIAL HOSPITAL,050127,CA,0,95695.0,
1.0,1,TRI-CITY MEDICAL CENTER,050128,CA,0,92056.0,
1.0,1,ST BERNARDINE MEDICAL CENTER,050129,CA,0,92404.0,
1.0,1,NOVATO COMMUNITY HOSPITAL,050131,CA,0,94945.0,
1.0,1,SAN GABRIEL VALLEY MEDICAL CENTER,050132,CA,0,91776.0,
1.0,1,RIDEOUT MEMORIAL HOSPITAL,050133,CA,0,95901.0,
1.0,1,ROSS HOSPITAL,050134,CA,1,94957.0,
1.0,1,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,050135,CA,0,90028.0,
1.0,1,PETALUMA VALLEY HOSPITAL,050136,CA,0,94954.0,
1.0,1,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,050137,CA,0,91402.0,
1.0,1,KAISER FOUNDATION HOSPITAL - LOS ANGELES,050138,CA,0,90027.0,
1.0,1,KAISER FOUNDATION HOSPITAL - DOWNEY,050139,CA,0,90242.0,
1.0,1,KAISER FOUNDATION HOSPITAL FONTANA,050140,CA,0,92335.0,
1.0,1,AMI CLAIREMONT COMMUNITY HOSPITAL,050141,CA,1,92117.0,
1.0,1,PHYSICIANS COMMUNITY HOSPITAL,050143,CA,4,94577.0,
1.0,1,BROTMAN MEDICAL CENTER,050144,CA,1,90231.0,
1.0,1,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,050145,CA,0,93940.0,
1.0,1,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,050146,CA,0,91010.0,
1.0,1,LAKEWOOD REGIONAL MEDICAL CENTER,050147,CA,1,90712.0,
1.0,1,PLUMAS DISTRICT HOSPITAL,050148,CA,7,95971.0,
1.0,1,CALIFORNIA HOSPITAL MEDICAL CENTER LA,050149,CA,0,90015.0,
1.0,1,SIERRA NEVADA MEMORIAL HOSPITAL,050150,CA,0,95945.0,
1.0,1,CALIFORNIA CAMPUS HOSPITAL,050151,CA,4,94118.0,
1.0,1,SAINT FRANCIS MEMORIAL HOSPITAL,050152,CA,0,94109.0,
1.0,1,O'CONNOR HOSPITAL,050153,CA,0,95128.0,
1.0,1,MEMORIAL HOSPITAL CERES,050154,CA,7,95307.0,
1.0,1,MONROVIA COMMUNITY HOSPITAL,050155,CA,5,91016.0,
1.0,1,LOS ALTOS HOSP,050156,CA,1,90808.0,
1.0,1,ENCINO HOSPITAL MEDICAL CENTER,050158,CA,0,91436.0,
1.0,1,VENTURA COUNTY MEDICAL CENTER,050159,CA,0,93003.0,
1.0,1,MEDICAL CENTER OF LA MIRADA,050161,CA,1,90638.0,
1.0,1,AMI COMMUNITY HOSPITAL OF SANTA CRUZ,050164,CA,1,95062.0,
1.0,1,YOLO GENERAL HOSPITAL,050166,CA,1,95695.0,
1.0,1,SAN JOAQUIN GENERAL HOSPITAL,050167,CA,0,95231.0,
1.0,1,ST JUDE MEDICAL CENTER,050168,CA,0,92835.0,
1.0,1,PRESBYTERIAN INTERCOMMUNITY HOSPITAL,050169,CA,0,90602.0,
1.0,1,LONG BEACH COMMUNITY MEDICAL CENTER,050170,CA,1,90804.0,
1.0,1,REDWOOD MEMORIAL HOSPITAL,050172,CA,1,95540.0,
1.0,1,ANAHEIM GENERAL HOSPITAL,050173,CA,5,92804.0,
1.0,1,SANTA ROSA MEMORIAL HOSPITAL,050174,CA,0,95405.0,
1.0,1,WHITTIER HOSPITAL,050175,CA,1,90605.0,
1.0,1,SANTA PAULA MEMORIAL HOSPITAL,050177,CA,1,93060.0,
1.0,1,EMANUEL MEDICAL CENTER,050179,CA,0,95382.0,
1.0,1,JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,050180,CA,0,94598.0,
1.0,1,LOS MEDANOS COMMUNITY HOSPITAL,050181,CA,1,94565.0,
1.0,1,STANISLAUS MEDICAL CENTER,050183,CA,1,95350.0,
1.0,1,SCRIPPS HOSPITAL-EAST COUNTY,050186,CA,1,92021.0,
1.0,1,CORNING MEMORIAL HOSPITAL,050187,CA,1,96021.0,
1.0,1,COMMUNITY HOSPITAL OF LOS GATOS,050188,CA,1,95032.0,
1.0,1,GEORGE L MEE MEMORIAL HOSPITAL,050189,CA,0,93930.0,
1.0,1,FOWLER COMMUNITY HOSPITAL,050190,CA,1,93625.0,
1.0,1,ST MARY MEDICAL CENTER,050191,CA,0,90813.0,
1.0,1,ADVENTIST MEDICAL CENTER - REEDLEY,050192,CA,0,93654.0,
1.0,1,SOUTH COAST MEDICAL CENTER,050193,CA,4,92677.0,
1.0,1,WATSONVILLE COMMUNITY HOSPITAL,050194,CA,0,95076.0,
1.0,1,WASHINGTON HOSPITAL,050195,CA,0,94538.0,
1.0,1,ADVENTIST MEDICAL CENTER - CENTRAL VALLEY,050196,CA,0,93230.0,
1.0,1,SEQUOIA HOSPITAL,050197,CA,0,94062.0,
1.0,1,SAN FERNANDO COMMUNITY HOSPITAL,050199,CA,1,91340.0,
1.0,1,LAKEVIEW MEDICAL CENTER,050200,CA,1,91331.0,
1.0,1,ST JOSEPHS PARKSIDE HOSPITAL,050201,CA,4,95204.0,
1.0,1,OAKLAND HOSPITAL,050202,CA,5,94601.0,
1.0,1,PALMDALE REGIONAL MEDICAL CENTER,050204,CA,0,93552.0,
1.0,1,GLENDORA COMMUNITY HOSPITAL,050205,CA,0,91740.0,
1.0,1,FREMONT MEDICAL CENTER,050207,CA,7,95991.0,
1.0,1,CALIFORNIA PACIFIC MEDICAL CENTER,050208,CA,1,94118.0,
1.0,1,BEVERLY GLEN HOSP,050210,CA,4,90064.0,
1.0,1,ALAMEDA HOSPITAL,050211,CA,0,94501.0,
1.0,1,COMMUNITY AND MISSION HOSPITAL OF HUNTINGTON PARK,050212,CA,1,90255.0,
1.0,1,UNIVERSITY MEDICAL CENTER,050213,CA,1,93702.0,
1.0,1,GRANADA HILLS COMMUNITY HOSPITAL,050214,CA,1,91344.0,
1.0,1,SAN JOSE MEDICAL CENTER,050215,CA,1,95112.0,
1.0,1,FAIRCHILD MEDICAL CENTER,050217,CA,7,96097.0,
1.0,1,COAST PLAZA HOSPITAL,050219,CA,1,90650.0,
1.0,1,VENCOR HOSPITAL SAN DIEGO,050220,CA,4,92104.0,
1.0,1,MODESTO CITY HOSPITAL,050221,CA,1,95354.0,
1.0,1,SHARP CHULA VISTA MEDICAL CENTER,050222,CA,0,91911.0,
1.0,1,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,050224,CA,0,92663.0,
1.0,1,FEATHER RIVER HOSPITAL,050225,CA,0,95969.0,
1.0,1,AHMC ANAHEIM REGIONAL MEDICAL CENTER,050226,CA,0,92801.0,
1.0,1,SAN FRANCISCO GENERAL HOSPITAL,050228,CA,0,94110.0,
1.0,1,CANOGA PARK HOSPITAL,050229,CA,4,91306.0,
1.0,1,GARDEN GROVE HOSPITAL & MEDICAL CENTER,050230,CA,0,92843.0,
1.0,1,POMONA VALLEY HOSPITAL MEDICAL CENTER,050231,CA,0,91767.0,
1.0,1,FRENCH HOSPITAL MEDICAL CENTER,050232,CA,0,93401.0,
1.0,1,SHARP CABRILLO HOSPITAL,050233,CA,1,92110.0,
1.0,1,SHARP CORONADO HOSPITAL AND HLTHCR CTR,050234,CA,0,92118.0,
1.0,1,PROVIDENCE SAINT JOSEPH MEDICAL CTR,050235,CA,0,91505.0,
1.0,1,SIMI VALLEY HOSPITAL & HEALTH CARE SERVICES,050236,CA,0,93065.0,
1.0,1,METHODIST HOSPITAL OF SOUTHERN CA,050238,CA,0,91006.0,
1.0,1,GLENDALE ADVENTIST MEDICAL CENTER,050239,CA,0,91206.0,
1.0,1,CENTINELA HOSPITAL MEDICAL CENTER,050240,CA,1,90301.0,
1.0,1,NORTH HOLLYWOOD MEDICAL CENTER,050241,CA,1,91607.0,
1.0,1,DOMINICAN HOSPITAL,050242,CA,0,95065.0,
1.0,1,DESERT REGIONAL MEDICAL CENTER,050243,CA,0,92262.0,
1.0,1,ARROWHEAD REGIONAL MEDICAL CENTER,050245,CA,0,92324.0,
1.0,1,NATIVIDAD MEDICAL CENTER,050248,CA,0,93906.0,
1.0,1,BANNER LASSEN MEDICAL CENTER,050251,CA,1,96130.0,
1.0,1,ORANGE COUNTY COMMUNITY HOSPITAL,050253,CA,1,90620.0,
1.0,1,MARSHALL MEDICAL CENTER,050254,CA,0,95667.0,
1.0,1,ORTHOPAEDIC HOSPITAL,050256,CA,1,90007.0,
1.0,1,GOOD SAMARITAN HOSPITAL,050257,CA,0,93308.0,
1.0,1,RIO HONDO MEMORIAL HOSPITAL,050258,CA,1,90240.0,
1.0,1,MOUNTAINS COMMUNITY HOSPITAL,050260,CA,1,92352.0,
1.0,1,SIERRA VIEW MEDICAL CENTER,050261,CA,0,93257.0,
1.0,1,RONALD REAGAN U C L A MEDICAL CENTER,050262,CA,0,90095.0,
1.0,1,WEST VALLEY HOSPITAL AND HEALTH CTR,050263,CA,1,91304.0,
1.0,1,SAN LEANDRO HOSPITAL,050264,CA,1,94578.0,
1.0,1,DANIEL FREEMAN MEMORIAL HOSPITAL,050267,CA,1,90301.0,
1.0,1,QUEEN OF ANGELS MEDICAL CENTER,050268,CA,1,90026.0,
1.0,1,PICO RIVERA COMMUNITY HOSPITAL,050269,CA,1,90660.0,
1.0,1,SCRIPPS MERCY HOSPITAL CHULA VISTA,050270,CA,7,91910.0,
1.0,1,REDLANDS COMMUNITY HOSPITAL,050272,CA,0,92373.0,
1.0,1,KLAMATH/TRINITY COMMUNITY HOSP,050273,CA,1,95546.0,
1.0,1,DEL PUERTO HOSPITAL,050274,CA,1,95363.0,
1.0,1,CONTRA COSTA REGIONAL MEDICAL CENTER,050276,CA,0,94553.0,
1.0,1,PACIFIC HOSPITAL OF LONG BEACH,050277,CA,4,90806.0,
1.0,1,PROVIDENCE HOLY CROSS MEDICAL CENTER,050278,CA,0,91346.0,
1.0,1,HI-DESERT MEDICAL CENTER,050279,CA,0,92252.0,
1.0,1,MERCY MEDICAL CENTER REDDING,050280,CA,0,96001.0,
1.0,1,ALHAMBRA HOSPITAL MEDICAL CENTER,050281,CA,0,91801.0,
1.0,1,MARTIN LUTHER HOSPITAL MED CENTER,050282,CA,1,92801.0,
1.0,1,VALLEYCARE MEDICAL CENTER,050283,CA,0,94588.0,
1.0,1,MEMORIAL HOSPITAL AT EXETER,050286,CA,1,93221.0,
1.0,1,SETON MEDICAL CENTER,050289,CA,0,94015.0,
1.0,1,PROVIDENCE SAINT JOHN'S HEALTH CENTER,050290,CA,0,90404.0,
1.0,1,SUTTER SANTA ROSA REGIONAL HOSPITAL,050291,CA,0,95403.0,
1.0,1,RIVERSIDE UNIVERSITY HEALTH SYSTEM-MEDICAL CENTER,050292,CA,0,92555.0,
1.0,1,PACIFIC COAST HOSPITAL,050293,CA,1,94115.0,
1.0,1,MERCY HOSPITAL,050295,CA,0,93301.0,
1.0,1,HAZEL HAWKINS MEMORIAL HOSPITAL,050296,CA,0,95023.0,
1.0,1,BARSTOW COMMUNITY HOSPITAL,050298,CA,0,92311.0,
1.0,1,NORTHRIDGE HOSPITAL MED CTR-SHERMAN WY,050299,CA,1,91405.0,
1.0,1,ST MARY MEDICAL CENTER,050300,CA,0,92307.0,
1.0,1,UKIAH VALLEY MEDICAL CENTER,050301,CA,0,95482.0,
1.0,1,MILLS HEALTH CENTER,050302,CA,1,94401.0,
1.0,1,LINCOLN HOSP,050303,CA,4,90033.0,
1.0,1,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,050305,CA,0,94705.0,
1.0,1,CHICO COMMUNITY HOSPITAL,050307,CA,1,95926.0,
1.0,1,EL CAMINO HOSPITAL,050308,CA,0,94040.0,
1.0,1,SUTTER ROSEVILLE MEDICAL CENTER,050309,CA,0,95661.0,
1.0,1,HAWTHORNE HOSPITAL,050310,CA,1,90250.0,
1.0,1,REDDING MEDICAL CENTER,050312,CA,1,96001.0,
1.0,1,SUTTER TRACY COMMUNITY HOSPITAL,050313,CA,0,95376.0,
1.0,1,KERN MEDICAL CENTER,050315,CA,0,93306.0,
1.0,1,PIONEER HOSPITAL,050317,CA,1,90701.0,
1.0,1,NORTH KERN HOSPITAL,050318,CA,4,93280.0,
1.0,1,MISSION OAKS HOSPITAL,050319,CA,1,95030.0,
1.0,1,HIGHLAND HOSPITAL,050320,CA,0,94602.0,
1.0,1,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,050324,CA,0,92037.0,
